text,label
① 財政状態及び経営成績の状況 (経営成績)当連結会計年度（平成30年１月１日～平成30年12月31日）におけるわが国経済は、通商問題や海外経済の不確実性、金融資本市場の変動の影響等に留意が必要なものの、企業収益の改善が継続し、総じて緩やかな回復基調となりました。,1
また、金利変動リスクや為替変動リスク等の市場リスクを把握し、過度に市場リスクに晒されないように金利固定化比率や借入通貨構成を金利スワップや通貨スワップ等の手法も利用しながら、リスクを許容範囲に収めるようにしております。,0
一方、欧米の政策動向による海外経済の不確実性や地政学リスクの高まりにより、景気動向は依然として先行き不透明な状況となっております。,1
"投資活動で1,487百万円、営業活動で113百万円を使用した一方、財務活動 で2,244百万円を獲得したこと等によるものです。",0
牛たん業態の「もりの屋」では、ステーキメニューを導入したことにより、来店客数の大幅増加につながり、業績は好調に推移いたしました。,0
世界経済全体では、米中貿易摩擦や不透明な欧州の政治情勢に加え、新興国の経済減速等による不確実性が高まる中においても、堅調な米国経済が支えとなり、景気の底堅さを維持しました。,1
 (3）経営成績の分析① 売上高当連結会計年度の売上高は701百万円となり、88百万円減少いたしました。,0
① 繰延税金資産当社グループは、繰延税金資産について回収可能性を慎重に検討したうえで、当該資産の回収が不確実と考えられる部分に対して評価性引当額を計上しております。,1
また、本感染症の収束時期や影響の程度を正確に予測することは困難であり、不確実性が高い事象であると考えております。,1
（市場販売目的ソフトウェア）市場販売目的のソフトウェアの減価償却方法につき、見込販売本数に基づく償却額と残存有効期間に基づく均等配分額のいずれか大きい額を減価償却費として計上しております。,0
"セグメントの名称当連結会計年度（自 平成29年４月１日至 平成30年３月31日）前年同期比（％）国内きのこ事業 （百万円）44,664105.",0
（繰延税金資産）当社グループは、繰延税金資産について定期的に回収可能性を検討し、当該資産の回収が不確実と考えられる部分に対して評価性引当額を計上しています。,1
重要な会計方針については「第５ 経理の状況 １ 連結財務諸表等 (1) 連結財務諸表 注記事項 連結財務諸表作成のための基本となる重要な事項」に記載しておりますが、連結財務諸表の作成にあたっては、会計上の見積りを行う必要があり、貸倒引当金等の各引当金の計上、繰延税金資産の回収可能性の判断等につきましては、過去の実績や他の合理的な方法により見積りを行っております。,0
また、宴会は堅調に推移いたしましたが、婚礼は前連結会計年度後半からの集客減少の影響により苦戦いたしました。,0
理美容事業においては、主要顧客である理美容店及び代理店において依然としてコロナ禍の影響による顧客の来店頻度の増減、それに伴う売上の不確実性もあり、新規の売上拡大を考え、国内外問わず既存以外の販路の開拓を行っております。,1
 (4) 経営指標の状況当社グループは、経営指標として具体的な数値目標は設けておりませんが、自己資本当期純利益率（ＲＯＥ）と各事業の営業利益率を重視するとともに、１株当たり当期純利益（ＥＰＳ）の増加を目指しております。,0
 当社はエンタテインメント業界において戦略的かつ機動的な投資を行うため、潤沢な資金が必要と認識しておりますが、事業展開、投資規模、その時期については、それぞれの事業環境を考慮したうえ、以下の事業分野において、時機に応じて柔軟に実施する考えであります。,0
機能ソリューション事業は、電子部品分野が事業のダウンサイジング化により減収となったもののプラスチックフィルム分野及びエンジニアリングプラスチックス分野が好調に推移しました。,0
" （営業活動によるキャッシュ・フロー） 営業活動の結果獲得した資金は1,198百万円（前連結会計年度は781百万円の収入）となりました。",0
このような環境の中、当グループにおきましては、不確実な時代においても安定的な収益が確保できる生産性の高い新しい会社づくりに注力するとともに、コロナ禍で迎えた12月商戦に全社一丸となって取り組みました。,1
経営成績等の状況の概要 当連結会計年度における我が国経済は、依然として世界的な拡大を見せる新型コロナウイルス感染症の影響により、それまでの雇用情勢や所得環境の改善による景気の緩やかな回復基調は一変し、米国、中国の対立の影響も懸念されるなど海外経済の不確実性が高まり、先行きは依然として不透明な状況で推移いたしました。,1
 (2）生産、受注及び販売の状況①販売実績 当連結会計年度における販売実績をセグメントごとに示すと次のとおりであります。,0
３【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（1）経営成績等の状況の概要① 経営成績の状況 当連結会計年度（2019年３月１日～2020年２月29日）における我が国の経済は、米中貿易摩擦の激化や中東情勢の緊迫化、日韓関係の悪化など不確実な経済情勢が懸念され、また、消費税増税や新型コロナウイルスの感染拡大の影響による個人消費の落ち込みなど、景気の先行きは依然として不透明な状況で推移しております。,1
① 財政状態及び経営成績の状況当事業年度におけるわが国経済は、企業収益や雇用・所得環境の改善が進み、低迷していた個人消費が持ち直すなど景気は緩やかな回復基調で推移したものの、通商問題の動向や海外経済の不確実性、金融資本市場の変動リスクを抱え、先行き不透明な状況が続いた。,1
翌連結会計年度における世界経済は、新型コロナウィルス感染症の影響による不確実性が残るものの、ワクチンの普及や各国の財政、金融政策により回復力が増してくるものと期待されています。,1
新型コロナウイルス感染症の影響等不確実性が大きく見込み数値に反映させることが難しい要素もありますが、期末時点で入手可能な情報を基に検証等を行っております。,1
"それらの取り組みの中で、駅ビル商業施設の営業を継続しながら受変電設備の更新工事を行った「セレオ八王子北館特別高圧受変電設備他更新工事（約73,800㎡）に伴うＣＭ業務」では、一般社団法人日本コンストラクション・マネジメント協会が主催する「ＣＭ選奨2018」の特別賞を受賞いたしました。",0
当連結会計年度は、増収に伴う相対的な人件費率の低減やたな卸資産の効率化に伴う関連コストの低減、その他固定費率の低減等があった一方、中長期的な成長に向け、第４四半期に既存店の改装・修繕、本部オフィス機能改善等の戦略的な投資を実行したほか、計画達成賞与の支給等により、販管費率は前期と同等の44.,0
 ｂ．資金の流動性に係る情報及び資金調達 手元資金につきましては、通常は連結売上高の１か月分相当を念頭にコミットメントラインと併せ、手元流動性を確保する方針でおりますが、当連結会計年度末においては、新型コロナウイルス感染拡大の影響で不確実性が高まることによる金融市場の逼迫に備えるため、現金及び預金残高を174億円とし、コミットメントライン50億円と併せ手元流動性には万全を期しております。,1
一方、海外経済の不確実性や通商問題の動向、金融資本市場の変動の及ぼす影響については引続き留意する必要があります。,1
 一方で、相次ぐ自然災害の経済に与える影響や米国政権による通商問題など海外経済の不確実性により、先行きの不透明な状況が続いております。,1
  次に、この不確実な状況において十分な手元資金を確保し安定的な事業活動を継続できるよう、キャッシュアウトを最大限抑制するためのあらゆる手段を実施いたしました。,1
これは、賞与引当金は３億40百万円減少しましたが、製品補修引当金が25億46百万円増加したことなどによるものです。,0
 ①財政状態及び経営成績の状況 当連結会計年度におけるわが国経済は、雇用・所得環境の改善が続く中で、景気は緩やかに回復しておりますが、米中貿易摩擦や英国のEU離脱問題などによる海外経済の不確実性が増しており、今後の動向は依然として不透明な状況が続いております。,1
業界をリードする端末/チップセット・メーカーや通信事業者はサービスの更なる高度化・高品質化を目指し、LTE-Advanced 、LTE-Advanced Proへと通信システムの深化に取り組んでいるものの、端末製造市場ではスマートフォンの総出荷台数の飽和により投資抑制の動きが続いています。,0
これらを背景に、当該情報サイトの運営に係る役務提供取引は広告掲載期間にわたって収益計上する方法が経済的実態をより適切に反映すると判断し、当該変更に対応するシステム及び社内管理体制の整備が完了したため、当連結会計年度より変更しました。,0
主要製品の内、貴金属の価格は足元では米国長期金利の上昇等により、上昇幅は限定的とはなりましたが、米中貿易摩擦の長期化や新型コロナウイルス感染症の世界的拡大等の不確定要素により、安全資産としての需要が高まったことで前期を上回る水準となりました。,1
  (6) 経営成績等の状況の概要に係る主要な項目における差異に関する情報 IFRSにより作成した連結財務諸表における主要な項目と連結財務諸表規則（第７章及び第８章を除く。,0
しかしながら、年末にかけては米中の貿易摩擦に起因する海外経済の不確実性の高まり等の影響により、原油やナフサの価格が急落するとともに化学品全般の価格が下落する傾向が見られました。,1
 (4）経営方針・経営戦略等 当第２四半期連結累計期間において、当社グループが定めている経営方針・経営戦略等について基本的な変更はありませんが、足元では、世界的な新型コロナウイルスの感染拡大に伴い、事業環境の不確実性が高まっていることに加え、社会生活や消費行動にも制約が生じており、今後の推移を注視する必要があります。,1
 ①経営成績の状況 当連結会計年度における世界経済は、米中の通商問題の動向や海外経済の不確実性等により先行き不透明な状況が続きました。,1
一方で、人件費の上昇に加え、海外経済では、米国の保護主義政策や新興国の景気減速等の不確実な経済情勢の影響が懸念され、依然として先行き不透明な状況で推移しました。,1
ただし、通商問題の動向が世界経済に与える影響や、海外経済の不確実性、金融資本市場の変動の影響に留意する必要があります。,1
" ② 国際業務部門 当連結会計年度の資金運用勘定の平均残高は、貸出金の増加等により前連結会計年度比10,650百万円増加して287,836百万円、資金調達勘定の平均残高は、預金の増加等により同10,112百万円増加して286,823百万円となりました。",0
しかし、上半期の全国各地で観測された豪雨や大型台風、度重なる地震など自然災害による影響に加えて、下半期には株式市場の不安定さもみられたほか、欧米諸国における政治・経済情勢の不確実性により、景気動向の減速感が強まることで消費マインドは上昇せず、依然として先行きは不透明な状況が続きました。,1
当社グループの連結財務諸表で採用する重要な会計方針は、「第５［経理の状況］」の「１［連結財務諸表等］」「(1)［連結財務諸表］」「［注記事項］（連結財務諸表作成のための基本となる重要な事項）」に記載しております。,0
  （2）経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。,0
 ・ 異方性導電膜の売上高は、厳しい状況が続いているコンシューマーIT製品市場の影響を受けたものの、粒子整列型ACFの自動車向けが好調に推移し、横ばいとなりました。,0
  (退職後給付)当社および連結子会社は、各種退職給付および年金制度を有しており、ほぼすべての日本における従業員および一部の海外の従業員を対象としています。,0
 ③経営者の問題認識と今後の方針について今後の経済情勢につきましては、新型コロナウイルス感染症が依然として国内で猛威を振るい、政府による地域毎の緊急事態宣言あるいは蔓延防止等重点措置が取られる中でワクチン投与が段階的に進められているものの、不確実性が高く、今後の見通しを非常に難しくしている状況下にあります。,1
（法人税、住民税及び事業税等）繰延税金資産の計上による影響及び過年度において発生した税務上の繰越欠損金の影響等により、税効果会計適用後の法人税等の負担率は、△7.,0
以上を遂行することにより、継続企業の前提に関する重要事象等を解消できるものと考えており、継続企業の前提に関する不確実性は認められないものと判断しております。,1
他方で、米中間の通商問題や英国のEU離脱の行方など海外経済に関する不確実性が高まっている点には、注意が必要な状況です。,1
 (1) 経営成績の分析当社グループの当連結会計年度（2018年４月１日～2019年３月31日）は、世界経済情勢において一部底打ち感が見られてきたものの、依然として不確実性の一段とした高まりを受け、わが国の株式市場は出遅れの様相から完全に脱却できない状況が続きました。,1
先行きについては、国内は消費税率の引上げによる下期の経済減速が想定され、また、海外についても米国の政策に関する不確実性、中国経済の先行き、通商問題の動向、金融資本市場の変動のリスクに留意する必要があります。,1
当社グループの経営環境に及ぼす影響については不確実性が高いこと、また、合理的に算定することが困難であることから、2021年3月期の業績予想については未定としておりますが、現段階における当社グループの各セグメントへの主な影響は以下のとおりです。,1
"(投資活動によるキャッシュ・フロー)当連結会計年度における投資活動による資金は、3,658百万円の減少(前連結会計年度は861百万円の資金の減少)となりました。",0
 (3)重要な会計上の見積り及び当該見積りに用いた仮定前事業年度の有価証券報告書に記載した「経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析」中の会計上の見積り及び当該見積りに用いた仮定の記載について重要な変更はありません。,0
以上の当社グループの対応策は、現時点において実施途上にあり、WSKの今後の事業進捗や上記金融機関との協議の状況等によっては、当社への貸付等を実現できず、当社の資金繰りに重要な影響を及ぼす可能性があることから、継続企業の前提に関する重要な不確実性が存在するものと認識しております。,1
)の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりです。,0
(2）経営者の視点による経営成績等の状況に関する分析・検討内容 経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。,0
 「建築用ガラス事業」は、建築材料市場向けの板ガラス製品及び内装外装用加工ガラス製品を製造・販売しており、当第３四半期連結累計期間における当社グループの売上高のうち44％を占めています。,0
 なお、2015年４月に子会社化した株式会社シーエフジェイは、これまでにプレステージブランドとしてのノウハウを吸収し一定の成果を得ることができたため、2018年９月に売却いたしましたが、コワファースト銀座店は、引き続き営業してまいります。,0
"一般印刷関連事業のセグメント資産は、前連結会計年度末から1,041百万円増加し、6,392百万円となりました。",0
しかしながら、主力販売製品のコモディティ化に伴うコンペティターの台頭や環境対応に関する国内外の法的規制の強化といった外部要因による停滞、産業の成熟化に伴う市場規模の成長の鈍化といった、事業環境の変化により引き起こされる数々の問題に直面しております。,0
 ① 重要な会計方針及び見積り当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。,0
 このような事業環境の中、当社グループは、自社開発マンション「XEBEC（ジーベック）」の分譲を行ってまいりました。,0
 ①経営成績の状況当連結会計年度におけるわが国経済は、雇用環境の改善や企業業績に緩やかな回復が見られたものの、米国を中心とした通商政策の動向や、新興国の景気減速による世界経済の不確実性等により、依然として先行きが不透明な状況が続いております。,1
このうち、借入による資金調達に関しましては未行使の借入枠を利用した短期借入金及び固定金利の長期借入金で調達しております。,0
 ａ．研究支援事業 現在、世界中の製薬企業では、動物愛護の観点や、ヒトと動物の種の違いによる試験結果の差といった問題点などから「動物実験からヒト細胞実験」への大きなシフトが進んでいます。,0
したがって、将来や想定に関する事項には不確実性を内在しており、将来における実際の業績は様々な要因により大きく異なる結果となる可能性があります。,1
"7％の44,841台となり、当事業の売上高（セグメント間の内部売上高を含む）は734億84百万円（前期比14.",0
 ①財政状態及び経営成績の状況当連結会計年度における経済情勢は、米国及び欧州の景気は回復が続きましたが、中国及びアジア新興国経済の先行き、米国政権の政策の不確実性、並びに金融市場の変動による影響等の懸念を抱えた状況で推移しました。,1
）の主な増減状況については、営業活動による資金の増加が49億51百万円（前連結会計年度は29億57百万円の増加）、投資活動による資金の減少が17億49百万円（前連結会計年度は21億99百万円の減少）、財務活動による資金の減少が7億43百万円（前連結会計年度は5億55百万円の減少）となり、これにより資金は前連結会計年度末に比べ24億58百万円増加（前連結会計年度は2億2百万円の増加）し、276億12百万円（前連結会計年度末は251億54百万円）となった。,0
3％といずれも2020年のマイナス成長からの回復を見通すものの、不確実性が高い状況にあります。,1
"この結果、セグメント利益（経常利益）は前年度と比べ1,115百万円増加して17,175百万円となりました。",0
このような環境のもと、当社製品の主要な需要先である自動車市場は、米国では前年に比べ販売が減少したものの、中国や欧州において好調に推移しました。,0
外食業界におきましては、9月に緊急事態宣言等が解除され、移動や外出の制限が緩和されたことにより個人消費は回復傾向にあるものの、依然として変異株の影響など不確定要素が払拭できない状況にあります。,1
また、新型コロナウイルス感染症の影響拡大や長期化による不確実性が高い状況にあります。,1
投資会社がキャピタルゲインを目的としたべンチャーキャピタル(VC)と異なり、事業会社が本業との事業シナジーを目的にベンチャー企業へ出資するVC。,0
 （財務活動によるキャッシュ・フロー） 財務活動によるキャッシュ・フローは、８億９千７百万円の支出となりました（前連結会計年度は14億３千万円の支出）。,0
・ 資本の効率的活用や投資家を意識した経営観点等、グローバルな投資基準に求められる諸要件を満たす会社で構成される「JPX日経インデックス400」に、2016年、2017年に続き、2018年においても選定されました。,0
（その他事業）その他事業につきましては、シリコンウエハーリサイクル事業の受託量増加などにより、売上高は３３億３千６百万円（前年同期比２２．７％増）、セグメント利益は３億８千４百万円（同１７３．７％増）となりました。,0
視聴者が求める旬の場所からの中継や独自目線のホークス情報に加え、事件・事故、災害発生時にただちに第一報を伝え、「今日感テレビ」とともにエリアの信頼に応える編成を行いました。,0
① 財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、世界的な政治経済の不確実性の高まり等、先行き不透明な状況が続くものの、政府の各種政策等の効果もあり、緩やかな回復基調で推移しました。,1
"収入の主な内訳は、税金等調整前当期純利益2,841百万円、未成業務受入金の増加237百万円等であり、支出の主な内訳は、法人税等の支払額222百万円等であります。",0
 （b）生活産業不動産事業・当年度においては、保有する物件の売却に伴う収益を計上したこと等により、増収となりました。,0
しかし、米中の貿易摩擦の激化をはじめとし、地政学的リスクや政策の不確実性の影響によっては下振れのリスクを抱えており、先行きが不透明な状況にあります。,1
しかしながら、新型コロナウイルス感染の影響は着実に収束に向かっており、新たな変異種の発生等による感染再拡大等の不確実性は残るものの、国内外における航空旅客需要は回復に向かうものと思われます。,1
(継続企業の前提に関する重要な不確実性の有無の判断)当社は、継続企業の前提に関する重要な不確実性の有無の判断にあたり、貸借対照表日の翌日から1年間のキャッシュ・フローを見積っております。,1
 以上の結果、為替換算差額を含めた現金及び現金同等物の当連結会計年度末残高は、前連結会計年度末に比べ84億円増加の223億円となりました。,0
一方、米中貿易摩擦や海外の政治情勢の不安定化等により、株価や為替等の動向には不確実性が高まっており、先行きは不透明な状況となっております。,1
国内市場を堅持し、中国事業の拡大を実現するために積極的な研究開発を継続するとともに、さらなる利益率の向上を目指し原価低減と経費コントロールに取り組む必要があると認識しています。,0
また、新型コロナウイルス感染症の今後の動向は見通し難いため不確実性が大きく、将来の業績予測等への影響額を合理的に算出することが困難ではありますが、現時点において入手可能な情報を基に検討等を行っております。,1
" （財務活動によるキャッシュ・フロー）当事業年度において財務活動により得られた資金は、591,272千円（前年同期は124,980千円の支出）となりました。",0
 工業用塗料につきましては、ユーザーの環境重視志向を背景に「ハイアートＣＢエコ」の拡販に注力するとともに、従来の水性塗料と比較して乾燥性・光沢を大幅に向上させた１液水性アクリル樹脂塗料「アクアシャインＧＡ」を発売し、引き続き個々のユーザーに対応して積極的な個別営業活動に取り組みました。,0
しかしながら、米国と中国との間での貿易摩擦による世界経済の不確実性等により、景気の先行きは依然として不透明な状況が続いております。,1
そうした中、日本経済は、政府の経済政策と継続する日銀の金融緩和策を背景に、労働需給の引き締まりが継続、ゆるやかな景気の拡大が続きました。,0
(3) キャッシュ・フローの状況当連結会計年度における連結ベースの現金及び現金同等物は、前連結会計年度に比べ157億３千７百万円減の474億９千５百万円となりました。,0
海外経済は、米国において着実に景気回復が続いているものの、アジアの一部の景気について弱い動きが見られるなど不確実な状況が続いております。,1
④ 繰延税金資産当社グループは、将来の課税所得の計画に基づき慎重にかつ実現(回収)可能な範囲において繰延税金資産を計上しておりますが、将来において既に計上している繰延税金資産の全部または一部を実現(回収)できないと判断した場合には、当該判断を行った連結会計年度において、実現(回収)できないと判断した繰延税金資産を取崩すとともに、同額を法人税等調整額として法人税、住民税及び事業税の金額に加算し、当期純利益を減少させる場合があります。,0
" （財務活動によるキャッシュ・フロー） 当事業年度において財務活動により得られた資金は、4,114千円（前事業年度は1,278,713千円の収入）となりました。",0
このような状況の下、当社グループは、“プロジェクト AP-G 2022”の基本戦略を推進し、不確実性に備えた事業運営を実行していきます。,1
これは主に新型コロナウイルス感染症に起因する経済の不確実性が高まっている情勢に鑑み、当社グループの経営の安定性を確保するために実施した長期借入金80億円（純額）の増加、ならびに資産除去債務が11億98百万円増加したこと等によるものであります。,1
営業利益と経常利益は当初の予想を上回りましたが、当社グループの将来予測は新型コロナウイルスの影響により不確実性が増していることから保守的に捉えております。,1
見通しについては、パンデミックの継続やインフレの見通し、さらには国際的な金融状況の変化による高い不確実性の影響を受ける。,1
"２ 主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合 相手先前連結会計年度当連結会計年度販売高(百万円)割合(％)販売高(百万円)割合(％)㈱明治フードマテリア27,86047.",0
ワクチン接種の広がり等により、感染抑制と消費活動の両立が期待されるものの、新たな変異株の発生もあり、景気回復の時期や程度等については依然として不確実性が高く、当面厳しい状況が続くと考えられます。,1
３【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1)経営成績等の状況の概要当連結会計年度におけるわが国経済は、世界経済が通商保護主義をはじめ金融資本市場の変動リスクや政策に関する不確実性が懸念される中、貿易や投資の力強さを背景にして多くの国や地域で景気の好転が広がっており、これらの外需等の下支えにより企業収益が高水準を維持し、設備投資の増加や雇用情勢の改善などによる景気の緩やかな回復基調が続きました。,1
これらの計算基礎について、将来の不確実な経済条件の変動等により見直しが必要となった場合、退職給付に係る資産、負債及び退職給付費用の金額に重要な影響を与える可能性があります。,1
  （ⅲ）資本の財源及び資金の流動性についての分析ａ．キャッシュ・フロー 「（１）経営成績等の状況の概要 ②キャッシュ・フローの状況」に記載のとおりであります。,0
コーポレート部門の財務・経理・リスクマネジメント担当役員が管掌する部署では、当社のビジネスに伴う金利変動リスクをモニタリングしております。,0
"一方、6月に発売した「リザーブ1000」、「リフォームセレクション」の市場浸透が一時的に遅れたことに加え、貸家の減少も影響し、壁装材の売上高は57,155百万円（前年同期比0.",0
" 相手先前連結会計年度当連結会計年度金額(百万円)割合(％)金額(百万円)割合(％)三菱商事ＲｔＭジャパン株式会社36,05092.",0
"（負債）当連結会計年度末における流動負債は、支払手形及び買掛金の減少135百万円、短期借入金の増加120百万円等を主因に５百万円増加し、6,871百万円（前連結会計年度末は6,866百万円)となりました。",0
また、機動的な資金確保及び外貨資金調達のため、インターバンク市場等においてコールマネー、売現先及び債券レポ等を活用しております。,0
 (1) 財政状態及び経営成績の状況① 経営成績当第１四半期連結累計期間におけるわが国経済は、海外経済の不確実性や金融資本市場の変動及び通商問題の同行の影響を受けながらも、個人消費の持ち直しや設備投資の緩やかな増加から企業収益・雇用情勢の改善が続くなかで緩やかな景気回復の動きが続きました。,1
 ３ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(業績等の概要)(1) 業績当連結会計年度におけるわが国経済は、雇用・所得環境の改善を背景に、景気は緩やかな回復基調で推移したものの、米国の通商政策をめぐる米中貿易摩擦や地政学的リスクの高まり、海外の政治・経済の不確実性により、先行きに対する不透明感は拭えない状況にあります。,1
"当連結会計年度の主な内容は、税引前当期利益109,497百万円、減価償却費及び償却費59,275百万円、減損損失及びその戻入益34,742百万円、持分法による投資利益△16,508百万円、売上債権及びその他の債権の増減額△20,468百万円、法人所得税等の支払額△29,589百万円となっております。",0
一方で、米中の通商問題の長期化や英国のEU離脱問題等、海外における政治の動向や経済の不確実性等により、先行き不透明な状況が続いております。,1
 (1）経営成績の状況 当第１四半期累計期間におけるわが国経済は、企業収益や雇用・所得環境の改善を背景に、引き続き緩やかな景気回復基調で推移したものの、世界経済の不確実性の高まりから先行き不透明な状況が続いております。,1
"③ 売上高期別区分官公庁（百万円）民間（百万円）合計（百万円）  前事業年度 自2017年４月１日至2018年３月31日    斜面・法面対策工事22,5936,73029,324基礎・地盤改良工事25,6125,93131,543補修・補強工事3,3312553,586環境修復工事1,3263,3184,644一般土木工事80311815建築工事－12,66412,664その他工事1,1424591,601計54,80929,37084,180  当事業年度 自2018年４月１日至2019年３月31日    斜面・法面対策工事26,0227,22033,243基礎・地盤改良工事24,7299,07733,807補修・補強工事2,6182392,858環境修復工事1652,4612,627一般土木工事81965885建築工事－12,52212,522その他工事9914651,456計55,34632,05387,400 （注）１ 官公庁には、当社が建設業者から下請として受注したものを含みます。",0
このような状況の下、当社グループは、“プロジェクト AP-G 2022”の基本戦略を推進し、不確実性に備えた事業運営を実行してまいります。,1
これにより財務体質が強化され、財務面における安定性については十分に確保されていると考えていることから、継続企業の前提に関する重要な不確実性は認められないと判断し、四半期連結財務諸表への注記は記載しておりません。,1
繰延税金資産の回収可能性の前提となる見積課税所得が、将来の不確実な経済状況の変動による影響を受け、翌連結会計年度以降に繰延税金資産を認識する金額が影響を受ける可能性があります。,1
その一方で、米国政権の政策運営や東アジア地域における地政学リスクの顕在化などにより世界経済の不確実性は高まっており、先行き不透明な状況で推移しました。,1
その作成には経営者による会計方針の選択・適用、資産・負債及び収益・費用の開示に影響を与える見積りを必要とします。,0
"しかしながら、当連結会計年度末において、242,618千円の現金及び現金同等物を有しており、当面の事業資金を確保していること、また、当社グループはこのような事象又は状況を解消・改善するため、以下の対応策を講じることにより、継続企業の前提に関する重要な不確実性は認められないものと判断しております。",1
またFRBによる金融政策正常化のプロセスが模索される中、今後の金利動向を巡る市場の不確実な動きには注視する必要があります。,1
 (1) 財政状態及び経営成績の状況当連結会計年度の世界経済は、米国の保護主義的な通商政策の現実化により不確実性が高まる一方、米国や中国での雇用・所得環境の改善等が消費を牽引し、全体として底堅く成長を続けました。,1
流動負債の減少の主な要因は、１年内返済予定の長期借入金が増加した一方で、１年以内償還予定の社債が減少したこと等によるものであり、固定負債の増加の主な要因は、長期借入金が減少したものの、新規に普通社債を起債したことにより社債の残高が増加したこと等によるものであります。,0
３【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（１）経営成績等の状況の概要①財政状態及び経営成績の状況 当事業年度における我が国経済は、政府の経済政策を背景に雇用情勢、企業業績の改善が引き続き見られ、景気は緩やかな回復基調で推移いたしました。,0
引き続き、公開講座や学界におけるプロモーション活動に努めるとともに、医療従事者との連携強化や取引先との協働による製品開発や新診療分野への拡販を推進し、グローバル市場への展開を目指してまいります。,0
この結果、現金及び現金同等物の期末残高は、前事業年度末残高と比べて、１億80百万円減少して、８億21百万円となりました。,0
 (1）経営成績の状況当第３四半期累計期間においては、新型コロナウイルスの感染拡大や緊急事態宣言により先行き不透明な状況が継続する中、日本国内ではワクチン接種の進展や緊急事態宣言の解除により、個人消費や企業活動のの持ち直しが期待されるものの、感染再拡大や変異ウイルスの拡大懸念により不確実性の高い状況が続いています。,1
固定資産の減少（同60百万円減）は、投資その他の資産の増加（同96百万円増）があったものの、有形固定資産の減少（同158百万円減）が主な要因となっております。,0
２【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績の状況 当第３四半期連結累計期間における世界経済は、各国・地域の積極的な財政政策及び金融政策により景気は拡大基調にあるものの、原油をはじめとする資源価格の高騰や需要の急激な回復に伴う物流の停滞等により、将来の不確実性は増しております。,1
 (3) 経営成績に重要な影響を与える要因について「第２ 事業の状況 ２ 事業等のリスク」に記載のとおりであります。,0
当該状況を解消するための当社グループの取り組みにつきましては「1 経営方針、経営環境及び対処すべき課題等 （4）会社の対処すべき課題」に記載のとおりであり、継続企業の前提に関する不確実性は認められません。,1
これは主に、為替、欧州を中心とした環境規制厳格化への対応コストの増加、原材料価格の高騰等、自動車業界を取り巻く環境が厳しくなっていること、また、米国におけるCVTの保証期間延長に伴う費用計上の影響によるものである。,0
  なお、当社グループの取り扱う輸送手段は多岐にわたるとともに、実運送や利用運送も行っており、セグメント情報に関連付けて、輸送手段ごとの販売実績の的確な表示を行うことは困難であります。,0
保有する投資有価証券につき、時価のあるものは株式市場の価格変動リスクを負っていること、時価のないものは投資先の業績状況等が悪化する可能性があること等から、実質価額が著しく下落し、その回復可能性が見込めないと判断した場合には、投資有価証券の減損処理を行っております。,0
これは主に有形固定資産合計が１億40百万円減少し、投資その他の資産合計が44百万円増加したことによるものであります。,0
当該売却費用控除後の公正価値算定上の仮定、あるいは使用価値算定の基礎となる資金生成単位の使用期間中及び使用後の処分により見込まれる将来キャッシュ・フロー、割引率等の仮定は、将来の不確実な経済条件の変動によって影響を受ける可能性があり、将来にわたり、有形固定資産、のれん、無形資産に係る減損損失額に重要な影響を及ぼす可能性があります。,1
一方、世界経済は、米中の貿易摩擦による中国経済の減速や英国のＥＵ離脱をめぐる欧州経済の不確実性に加え、新型コロナウイルスの世界的な感染拡大の影響等により、先行きは不透明な状況が続いております。,1
 ①財政状態及び経営成績の状況  当連結会計年度におけるわが国の経済は、新型コロナウイルス感染症の流行対策としての経済活動制限やそれに伴う社会不安、米国の政局不安、米中対立等の影響から不確実性が高い状況が続きました。,1
"  ・ 自営船舶の貨物輸送実績積荷別前事業年度(平成28年４月～平成29年３月)当事業年度(平成29年４月～平成30年３月)外航内航合計外航内航合計水酸化アルミ(M/T)270,048―270,048224,600―224,600高炉スラグ(M/T)142,658―142,658157,980―157,980石膏(M/T)44,615―44,615―――穀物(L/T)426,918―426,918433,372―433,372セメントクリンカー(M/T)86,205―86,205213,355―213,355水酸化アルミ他(K/T)―129,012129,012―129,934129,934    ・ 船舶の稼働実績船名重量トン数(K/T)前事業年度(自 平成28年４月至 平成29年３月)当事業年度(自 平成29年４月至 平成30年３月)稼働率(％)備考稼働率(％)備考(外航長期用船)     NIKKEI DRAGON52,950100.",0
