text,label
連結財務諸表を作成するにあたり重要となる会計方針につきましては、「第５ 経理の状況」「１ 連結財務諸表等」「(1) 連結財務諸表」「連結財務諸表作成のための基本となる重要な事項」に記載のとおりであります。,0
以上のことから、当社グループは、資金面に支障はないと判断しており、継続企業の前提に関する重要な不確実性は認められないものと判断しております。,1
また、新たに開始したＭ＆Ａ仲介・コンサルティング事業は、対応が困難とされる短期的な案件や小規模な案件に対しても積極的に取り組み、実績を重ねております。,0
欧米主要国での政治・政策リスク、さらに中東を初めてとして地政学的な緊張も高まりエネルギー価格も上昇するなど、海外経済の不確実性が見られました。,1
後発医薬品については、平成28年９月にキョーリンリメディオ㈱より発売した「モンテルカスト錠１０mg・５mg「ＫＭ」」（杏林製薬㈱とＭＳＤ㈱が販売している「キプレス」及び「シングレア」のAG）の売り上げが大幅に増加し、売上高は２７６億６２百万円（前期比 １０．５％増）となりました。,0
"これは主に、建物、金型等の有形固定資産の取得による支出△124,058千円、ソフトウエア等の無形固定資産の取得による支出△251,661千円によるものであります。",0
" ・飲料および食品製造販売事業部門（海外）海外については、昭和39年３月の台湾ヤクルト株式会社の営業開始をかわきりに、現在28の事業所および１つの研究所を中心に、37の国と地域で主として乳製品乳酸菌飲料「ヤクルト」の製造、販売を行っており、平成30年３月の一日当たり平均販売本数は約2,978万本となっています。",0
なお、クリクラ事業では経験やノウハウの共有を通じたより良い商品・サービス・品質の提供、宅配水業界全体の物流や購入コスト削減を目的とし、平成29年６月にアクアクララ株式会社と合弁会社の株式会社ＡＣＣを設立しました（当連結会計年度では非連結）。,0
ｂ．本年の７月に行われた第45回ＴＫＣ全国役員大会において、ＴＫＣ会員による農業分野での自計化推進を支援する「ＦＸ農業会計」の開発方針、およびＦＸシリーズを利用する関与先企業の経営者がスマートフォン等で“いつでも・どこでも”自社の業績を確認できる「スマート業績確認機能」の開発方針を発表し、平成30年10月提供に向けての取り組みを開始しました。,0
また、前連結会計年度においては、国内の生産機能を長岡工場に集約し、他の工場を売却する等、国内拠点の見直しを行いました。,0
働き方の多様化に伴う人々の転職に対する意識への変化を背景に、一人ひとりにあった“はたらく”を支援するブランドへと進化させ、より多くの転職支援を目指してまいります。,0
しかし、海外経済における米中通商問題の長期化や中国経済の減速、欧州における政策の不確実性などが日本経済に与える影響とその規模は、依然不透明な状況であり、引き続き留意していく必要があります。,1
 ４．正常債権 正常債権とは、債務者の財政状態及び経営成績に特に問題がないものとして、上記１から３までに掲げる債権以外のものに区分される債権をいう。,0
２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】以下の記載における将来に関する事項は、当四半期連結会計期間の末日現在において当社グループ(当社及び連結子会社)が判断したものであり、リスクと不確実性を内包しているため、将来生じる実際の結果と大きく異なる可能性もありますので、ご留意ください。,1
当社グループの属するリユース業界については、近年、リユース店の増加やフリマアプリ、インターネットオークションの普及等により、消費者にとって中古品を売買しやすい環境が広がっております。,0
一方で、通商問題の動向や中国経済の先行きの影響等、海外経済の不確実性の影響に留意する必要があります。,1
業績等の概要(1）業績当連結会計年度におけるわが国の経済は、雇用・所得環境の改善が続く中で、各種政策の効果もあり、緩やかな回復基調が続きましたが、海外経済の不確実性や金融資本市場の変動、地政学的リスクの存在等の影響もあり、不安定な要素を抱えつつ推移しました。,1
 ２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】以下の記載における将来に関する事項は、当四半期連結会計期間の末日現在において当社グループ(当社及び連結子会社)が判断したものであり、リスクと不確実性を内包しているため、将来生じる実際の結果と大きく異なる可能性もありますので、ご留意ください。,1
当社を取り巻く環境装置機械業界においては、公共分野では、上下水道関連設備の更新・改修・機能強化（遠隔監視等）、災害対策などの需要が引き続き活発であります。,0
 (特別損益)当連結会計年度において、特別利益として新株予約権戻入益４百万円等、特別損失として投資有価証券評価損３百万円等を計上しております。,0
②経営成績および財政状態の分析 経営成績 当期におけるわが国経済は、景気は緩やかな回復基調が続いているものの、先行きについては、中国などの海 外景気の不確実性や、為替の変動影響に留意する必要があるなど、依然として見通せない状況で推移した。,1
ニューリスクプロジェクト※3につきましては、社会環境の変化に伴って発現する新しいリスク（サイバー、ＩｏＴの進展、自動運転車の普及等）に対応する商品・サービス開発、研究等を行ってまいりました。,0
 （２）経営成績の状況 当第１四半期累計期間におけるわが国経済は、国際情勢の緊張不安や不確実性による為替、株価の不安定な動き及び新型コロナウイルス（COVID-29）の感染拡大による影響など、依然として不透明な状況が続いております。,1
"相手先前連結会計年度当連結会計年度販売高（百万円）割合（％）販売高（百万円）割合（％）ベンダーサービス株式会社8,73112.",0
"当連結会計年度末における借入金及びリース債務を含む有利子負債残高は12,704百万円となっており、また、現金及び現金同等物の残高は9,298百万円となっております。",0
当事業年度の業績の検討と今後の経営 計画を策定するに当たり、当期の業績が期初の目標数値に届かなかった原因を分析し、次期以降の業績の見込みを 予想した結果、当社顧客の事業分野において、当社が継続的に案件を受注できる環境が備わっているか、今後の経 済状況や政治状況がその事業領域にどのような影響を及ぼすのかの見込みが不十分であり、これら不確実な要素による業績への影響を最小限に留めるため、予想される案件の規模、プロジェクトの進捗の確度等、認識すべき事項を整理いたしました。,1
"21,977,8776,119,240既設工事1,213,0015,536,4666,749,4685,489,0441,260,42439.",0
※キャッシュ・フロー対有利子負債比率及びインタレスト・カバレッジ・レシオは、営業キャッシュ・フローから賃貸資産の取得による支出等の影響額を除いて算出した数値を（ ）内に記載しております。,0
今後の見通しにつきましては、新型コロナウイルス感染症(以下、感染症)は国内外の景気に急激な影響を及ぼしており、当面、企業活動は鈍い動きが続くものと見られ、また、第４四半期連結会計期間には一部に緊急事態宣言が再発出され、経済の先行きは不確実性が極めて高くなっており、当社グループへも大きな影響が見込まれます。,1
また、当該事項は、不確実性に由来する影響をすべて解消することは現実的ではないため、事実と異なる場合があります。,1
しかしながら、保護貿易主義などの政策に関する混乱等を背景に不確実性が高まるなど、当社を取り巻く環境は、依然として先行きが不透明な状況で推移しました。,1
これらの会社が営む施設事業は、その事業の性質上変動費の割合が低いことにより収益の状況が業績に大きく影響する中、特に大雨・台風などの天候のほか、新型コロナウイルス感染症拡大を含めた世界情勢等により事業の不確実性が存在すると認識しております。,1
なお、当社グループは、化粧品関連の上記の課題を解決するために、2019年２月８日に株式会社マードゥレクスと株式会社ジヴァスタジオの株式を追加取得し完全子会社化いたしました。,0
  (5) 経営者の問題認識と今後の方針について今後の景況感につきましては、雇用・所得環境の改善などを背景とした回復基調が期待されるものの、保護主義の台頭など世界経済の不確実性の高まりに留意する必要があります。,1
 当事業年度末における負債合計は、前事業年度末に比べ５億21百万円増加し、100億24百万円となりました。,0
" ②不動産事業不動産事業の総資産は、前連結会計年度末に比べ95億２百万円増加し、3,173億96百万円となりました。",0
３【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（１）経営成績等の状況の概要① 財政状態及び経営成績の概要当事業年度におけるわが国の経済は、政府や日銀の経済・金融政策を背景に企業収益や雇用・所得環境の改善が続くなど、緩やかな回復基調で推移したものの、海外経済の不確実性や金融資本市場の変動影響などにより、先行き不透明な状況が続いております。,1
 その他その他の事業につきましては、ニューＥＳＲビル事務所の一部賃貸等を行い、所有不動産の活用に努めました結果、売上高は134百万円（前連結会計年度比2.,0
減損処理の際の固定資産の回収可能価額については、使用価値算定の過程において将来の不確実性が非常に高く、将来キャッシュ・フローを低く見積ることになるため、正味売却価額としております。,1
一方、通商問題の動向や金融資本市場の変動の影響により、世界経済の不確実性が増し、年度後半は国内経済も不安定な状況で推移いたしました。,1
新型コロナウイルス感染症の影響については、オミクロン株の急激な感染拡大をうけ、感染防止や事業継続を意識した運営が企業の経済活動に影響を及ぼし、経済の回復には引き続き不確実性の高い状況が続くことから、2021年度内は留意を要する状況が続くと認識しております。,1
"（財務活動によるキャッシュ・フロー）当事業年度において財務活動の結果使用した資金は265,909千円（前事業年度は381,392千円の使用）となりました。",0
"特別利益におきましては、投資有価証券売却益が24,000千円発生し、特別損失におきましては、食料品・生活雑貨小売事業を中心に、店舗閉鎖損失56,476千円、減損損失22,678千円などが発生いたしました。",0
一方で、技術系人材の獲得競争が激化している中、採用活動の強化を図ってまいりましたが、計画通りのテクノロジスト確保は厳しく、人材不足により顧客ニーズに対応しきれない状況にありました。,0
今後も新型コロナウイルス感染症の変異株の動向が外食産業にとっては当面の不確定要素と思われますが、消費動向や需給バランスの変動を注視して機敏に対応し、メキシコ産商材を中心に価格を含めた商品の優位性を実現することで販路をグリップし、業績の向上に専念してまいります。,1
先行きについては、この基調が続くと期待されておりますが、消費者マインドが弱含むなどこのところ回復のテンポが鈍化していることや、通商問題及び金融資本市場の変動など海外経済の不確実性もあり、不透明感が増しております。,1
 ｂ．経営成績当連結会計年度におけるわが国経済は、政府による継続的な経済・金融政策等の効果もあり企業業績は改善し景気は緩やかな回復が継続しましたが、地政学的リスクの高まりが見られ、海外経済の不確実性や金融資本市場の変動の影響が懸念されるなど、先行き不透明な状況が続いております。,1
 このような環境の中、当社グループは、「“ライフスタイル・イノベーション”－ビジネスライフやホームライフにおいて、より快適で豊かな新しい価値を創造し、お客様に喜びを届ける」というスローガンを掲げ、それを実現するべく従来のパソコン・デジタル関連製品にエンベデッド、ヘルスケア・医療、ＶＲなどの新領域の製品を拡充した幅広い分野で付加価値の高い新製品を投入し、積極的な需要の喚起を図るとともに、販売チャンネルの特性に合わせた販売戦略の推進に取り組みました。,0
一方で、中国の景気減速により世界経済も減速が続いており、日本も同様であり、景況感が持ち直すとの期待はあるものの不確実性の高い市場動向が続いております。,1
(財務活動によるキャッシュ・フロー)当連結会計年度における財務活動によるキャッシュ・フローは、337億１千７百万円のマイナスとなり、前年比217億２千４百万円減少しました。,0
 ①財政状態及び経営成績の状況当事業年度におけるわが国経済は、企業収益、設備投資、雇用・所得環境の改善等により緩やかな回復基調が続いていますが、大国間の貿易摩擦の懸念など海外経済の不確実性、中東・東アジア地域における地政学的リスク、金融資本市場の変動など、海外動向に対する警戒感により先行きは依然として不透明な状況が続いております。,1
  （生産、受注及び販売の状況）(1) 生産実績当社グループは生産活動を行っておりませんので、記載事項はありません。,0
 ② 受注実績当社製品は国内、輸出とも一部受注生産をする場合がありますが、製造期間が長いため、基本的にはユーザーの生産動向をベースにした見込生産であります。,0
（産業用機器関連事業）産業用機器関連事業につきましては、鉄道車両用ブレーキ自動隙間調整器・航空機ストップバー灯システム・梯子車・高所放水車制御装置等は増加しましたが、非接触耐熱ＩＤシステム・金型等が減少し、売上高は17億67百万円と前年同期比12百万円（0.,0
一方で、感染症の状況については依然として不確実性が大きく、景気の先行きは不透明であります。,1
当社グループの主要な取引先であります自動車産業界におきましては、企業業績は堅調に推移し、今後の設備投資に対する期待感はあるものの、世界経済の動向、環境対応、国内市場対策など不安要素もあり、予断を許さない状況にあります。,0
世界経済においては、中国及び新興国の経済成長の鈍化等の不確実性は存在するものの、景気は緩やかな回復傾向が見られました。,1
財務活動によるキャッシュ・フローは、長・短期借入金、社債及びコマーシャル・ペーパーの増加13億円および配当金の支払39億円等から、前連結会計年度に比べ161億円収入減少の41億円の支出となりました。,0
しかし、米国・中国をはじめとする保護貿易主義の台頭、英国のＥＵ離脱問題、中国をはじめとする新興諸国経済の減速の懸念など海外情勢の不確実性の急速な高まりや、政府が今年10月に予定している消費税増税にともなう個人消費等への影響の懸念があるなど、先行き不透明な状況は依然続いております。,1
4％  ⑥ 経営成績に重要な影響を与える要因について道路建設業界では、ここ数年、建設需要は堅調に推移してまいりましたが、一方、当社グループを取り巻く環境は、この間も、新型コロナウイルス感染症の世界的流行等による不確実性の高まり、少子高齢化による労働人口の減少懸念、地球環境問題の深刻化など様々な変化を見せており、あらためて、当社グループはもとより社会全体の持続可能性を意識しながら、中長期的な視点・思考をもって経営に取り組むことの重要性を強く認識するところとなっております。,1
これらの結果、大型UVプリンターの販売が増加したものの、サイン市場向けプリンターの販売が減少し、売上高は142億46百万円(前期比88.,0
 当連結会計年度におけるわが国経済は、政府・日銀による経済、金融政策を背景に企業収益や雇用情勢に改善が見られ、緩やかな回復基調が継続しておりますが、中国をはじめとする新興国経済の不確実性や地政学リスク、株価や為替の不安定な動向などにより、先行き不透明な状況で推移いたしました。,1
連結財務諸表等（１）連結財務諸表 注記事項」の「連結財務諸表作成のための基本となる重要な事項」に記載しておりますが、特に次の重要な会計方針が連結財務諸表作成における重要な見積りの判断に大きな影響を及ぼすと考えております。,0
また、新型コロナウィルス感染症による影響等の不確実性については、「第２ 事業の状況 ２ 事業等のリスク (17) 新型コロナウイルス感染症による影響について」に記載しております。,1
３【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】業績等の概要(1）業績 当事業年度におけるわが国経済は、欧米の政策動向による海外経済の不確実性や欧州、中近東及び東アジア地域等での情勢不安に起因する地政学リスクの高まりを受けて、世界経済全体としては不透明な状況が継続しているものの、国内で企業収益の改善を背景に、雇用情勢や個人所得環境に改善が見られ、緩やかな回復基調が続いております。,1
11月に発表いたしました「共通情報システム基盤」“MAPs シリーズ”の製品のひとつである診療所向け診察支援システム「MAPs for CLINIC」は、非常に大きな反響をいただいております。,0
しかしながら、通商問題が世界経済に与える影響や海外経済の不確実性、金融資本市場の変動に加え、相次いでいる自然災害の経済に与える影響に留意する必要があり、依然として先行き不透明な状況となっております。,1
" （財政状態）当連結会計年度末の資産合計は、前連結会計年度末に比べ、372百万円減少し、5,333百万円となりました。",0
当社は、当社の財務及び事業の方針の決定を支配する者は、当社の企業価値の源泉を十分に理解し、当社の企業価値ひいては株主共同の利益の継続的な確保・向上に資する者であるべきであり、当社の企業価値ひいては株主共同の利益を毀損するおそれのある大量取得提案を行う者は、当社の財務及び事業の方針の決定を支配する者として適当ではないと考えます。,0
アルフレッサファインケミカル㈱秋田工場 Ｃ棟ＣＢＣ設備建設工事東北電力㈱荒芝線保安対策６７工事北陸地方整備局国道２５３号八箇峠トンネル受変電設備外設置工事糸魚川市青海浄化センター水処理施設改築（電気）工事   第51期の完成工事高のうち請負金額１億円以上の主なものは次のとおりであります。,0
インドネシアの子会社「ハギハラ・ウエストジャワ・インダストリーズ社」におきましては、採算是正を目的とした製品値上げが浸透し、収益性が向上しました。,0
今後の経済の見通につきましては、米中貿易摩擦や英国のＥＵ離脱に加え、１月下旬以降の新型コロナウイルスの感染拡大などの影響により、グローバルな経済環境の不確実性が高まり、貿易などを中心とした影響がわが国経済に大きな影響を与えることが予想されます。,1
 当社業績に影響が大きい半導体製造装置業界は、ＡＩやＩｏＴに関連する需要の拡大により好調に推移しました。,0
しかし、当該仮定は不確実であり、現時点では新型コロナウイルス感染症問題が収束する見通しはたっておりません。,1
一方、ディスプレイ用フォトレジスト付属薬品は、国内・アジア地域での中小型ディスプレイ市場の縮小から販売が低迷し、売上が減少いたしました。,0
さらに当社グループの主たる事業地域である北海道経済の影響並びに広告業界の動向の影響を受けにくい債権投資事業、介護福祉事業及びケアサービス事業などの収益基盤を追加することにより広告・マーケティング事業の収益を補完する方針です。,0
" 2）経営成績（売上高）売上高は、ビジネス・ウェブアプリケーション事業での、当社が開発するクラウド型業務用ソフトウェア及び導入支援サービスへの需要が拡大しており売上高1,251,507千円（前年同期比22.",0
海外経済については、欧米における経済政策の不確実性や中国経済の下振れリスクの高まり等により先行きに不透明感はあるものの、緩やかな回復基調で推移しました。,1
また、海外においては、中国や欧米を中心に経済活動が回復しつつあるものの、東南アジアでは感染が再拡大し、ロックダウンが発生するなど、依然として不確実な状況が継続しました。,1
一方、欧米の政治的リスクやアジアの地政学的リスクなど、海外経済の不確実性を背景に、依然として先行き不透明な状況が続いております。,1
一方で、個人消費は持ち直しつつあるものの消費者マインドが弱含むほか、国外政治・経済の不確実性が増すなど、先行きは依然不透明な状況で推移しました。,1
しかし、英国のEU離脱交渉の不確実性や、米中の貿易摩擦による海外経済の不安から景気の先行きについては、不透明な状況が続いております。,1
"（財務活動によるキャッシュ・フロー）財務活動の結果使用した資金は5,855百万円（前期比398百万円増）となりました。",0
" 以上の結果、当連結会計年度の営業利益は、前期と比較して3,674百万円増加して36,071百万円（前期比11.",0
３．営業キャッシュ・フローは、連結キャッシュ・フロー計算書の営業活動によるキャッシュ・フローを使用しております。,0
① 化学品事業化学品事業におきましては、国内主要得意先の生産・販売活動は概ね堅調に推移し、品種別では高級アルコール、界面活性剤等の数量は増加しました。,0
 ① 経営成績の状況当連結会計年度（平成29年４月１日～平成30年３月31日）のわが国経済は、朝鮮半島を始めとした海外における政治経済の不確実性により、不安定な状況で推移しましたが、企業業績の改善や雇用・所得環境の持ち直しを受け、景気は緩やかな回復基調で推移しました。,1
今後も世界経済の景気回復は継続すると見込まれますが、新たな変異株の出現により経済活動が再び制限される可能性がある中、原油価格の高騰やインフレ圧力、金融政策、地政学リスクといった不確実性も継続すると見ています。,1
  ① 財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の変異株をはじめ感染症による金融経済財政政策に関する不確実性や金融資本市場の変動の影響に対する懸念等から、国民生活及び国内外経済においては依然として下振れするリスクに十分留意する必要があり、先行きは予断を許さない状況であります。,1
今後の見通しにつきましては、海外経済の不確実性や新興国等の経済の先行きへの不安感、金融資本市場の変動の影響等について留意する必要がありますが、国内外ともに緩やかな回復が続くことが期待されています。,1
当社グループの主要な販売先であります半導体業界におきましては、5GやIoT等による中長期的な成長期待からの堅調な需要と、当該感染症の拡大に伴い、サプライチェーン毀損への懸念からくる在庫積み増し等により、足下では比較的順調に推移いたしましたが、今後については不確定要素も多く、業界の先行きにも慎重な見方が強まっております。,1
しかしながら、米中貿易摩擦問題が世界経済に与える影響や海外経済の不確実性、金融資本市場の変動の影響等について引き続き留意する必要があり、予測の難しい不透明な状況は続いております。,1
"これは主に、買掛金が194,802千円増加したこと、未払法人税等が170,218千円増加した一方、長期借入金が168,819千円減少したことによるものであります。",0
また、海外経済については、中国や欧州の減速の動きがみられ、米国のマクロ政策運営が国際金融市場に及ぼす影響、英国のEU離脱交渉の展開やその影響等、地政学的リスクなどが挙げられ、先行きの不確実性は大きいものと見込まれます。,1
 親会社株主に帰属する当期純利益の状況親会社株主に帰属する当期純利益は、美歴の減損損失85百万円を計上したことにより、前連結会計年度と比べ316百万円減少（69.,0
 (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。,0
3【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 業績等の概要① 業績 当社は、大部分の癌細胞の細胞周期（細胞分裂に至る過程）が正常細胞と異なることに着目したアプローチに基づき、抗癌剤の基礎研究および臨床開発、ならびにそのために必要な提携パートナーの獲得活動に取り組んでいます。,0
①財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、世界経済の不確実性等の懸念がある中、企業収益や雇用環境の改善等を背景に緩やかな回復基調で推移いたしました。,1
7ポイント  当連結会計年度（2018年３月１日～2019年２月28日）におけるわが国経済は、各種政策等の効果もあって、景気の緩やか回復基調が続いており、雇用・所得環境の改善が続く中で、個人消費も緩やかではありますが持ち直している一方で、通商問題の動向が世界経済に与える影響や、中国経済の先行き、海外経済の動向と政策に関する不確実性、金融資本市場の変動の影響により、依然として先行きの不透明感が拭えない状況が続いております。,1
近年、他品種を含めた夏秋いちごの栽培面積が全国的に拡大したことにより、出荷量がピークを迎える７月下旬頃に一時的に供給過剰となる傾向が続いております。,0
3％といずれも2020年のマイナス成長からの回復を見通すものの、依然として不確実性が高い状況にあります。,1
また、上述のとおりGBFCからの借入金を返済することを決定したため、返済資金を調達するために在庫を早期に薄利で処分したことから、当連結会計年度におきましては、営業損失を計上することとなりました。,0
 ３ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(業績等の概要)(1) 業績当連結会計年度におけるわが国経済は、海外経済の不確実性や金融市場の影響に留意する必要があるものの、企業収益の改善や堅調な雇用・所得環境を背景に引き続き緩やかな回復基調で推移いたしました。,1
" 前事業年度(自 2016年10月1日 至 2017年9月30日)当事業年度(自 2017年10月1日 至 2018年9月30日)相手先金額(千円)割合(％)相手先金額(千円)割合(％)東北電力株式会社1,806,08637.",0
"これは主に、有形固定資産の取得による支出1,115百万円、融資による支出243百万円、これに有形固定資産の売却による収入2,266百万円などを加減した結果によるものであります。",0
なお、平成30年５月２日付「不適切な会計処理に関する第三者委員会の設置及び、平成30年３月期決算短信開示延期に関するお知らせ」において公表いたしましたとおり、過年度の会計処理の一部につき、不適切な会計処理が行われた相当程度の可能性が認められる取引に係る事象(以下「当該取引等」)が存在することが判明いたしました。,0
これら年金数理計算の前提条件には将来の不確実な経済環境あるいは社会情勢の変動等によって影響を受ける可能性があり、将来にわたり、確定給付制度債務及び制度資産の公正価値の測定額に重要な修正を生じさせるリスクを有しております。,1
 ３ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績当連結会計年度におけるわが国経済は、海外情勢の不確実性による影響が懸念されたものの、雇用・所得環境や企業収益の改善等を背景に、総じて緩やかな回復基調で推移いたしました。,1
美容業界におきましては、顧客単価の下落や来店頻度の減少といった厳しい事象が続いており、結果として低価格店の登場や専門店への細分化、フリーランスの増加等、ビューティサロンの経営環境も変化してきており、生き残りをかけた店舗間競争が激化してきております。,0
「CLAVIS 2025」については、当初の目標を達成したことから、2019年１月に一部改訂を行っております。,0
また、当連結会計年度の業績等を踏まえて繰延税金資産の回収可能性を検討した結果、繰延税金資産を取り崩したことによる法人税等調整額10億56百万円の計上などにより、法人税等は前期比11億28百万円増加の11億５百万円となりました。,0
 ロ）受注状況当社の主たる事業は飲食店舗の運営であり、提供するサービスの性格上、受注状況の記載になじまないため、記載を省略しております。,0
 (1) 財政状態及び経営成績の状況当第１四半期連結累計期間における我が国経済は、新型コロナウイルス感染症の影響が続く中、感染防止策を講じつつ、社会・経済活動のレベルを引き上げていくものの、感染再拡大やワクチン接種の不確定要素等もあり、景気は依然として厳しい状況が続いております。,1
 (１) 経営成績①業績等の概要(経済及び業界の環境)当連結会計年度のわが国経済は、引き続き緩やかな回復基調にありました。,0
 海外経済は、全体として緩やかな成長が続いておりますが、アメリカの保護主義的な通商政策や英国のEU離脱問題などにより不確実性が高まっており、わが国の景気に与える影響に留意する必要があります。,1
 （売上原価）鶏卵関連事業につきましては、販売数量の増加に伴う製造数量の増加により荷造包装費や水道光熱費、消耗品費等が増加したものの、鶏卵相場が低く推移し原料仕入単価が低下したことや減価償却費の減少等により、原価率は前連結会計年度に比べ2.,0
菜種ミールは、国内油脂需要の減少に伴う国内搾油量の減少により配合飼料配合率が漸減する環境下ではありましたが、販売価格ならびに販売数量の維持に努め、売上高は前年同期並みとなりました。,0
(1) 業績当連結会計年度の経済情勢は、米中貿易摩擦の影響による海外経済の不確実性、金融市場の変動等はありましたものの、雇用情勢の改善、各種政策の効果等により、国内景気は緩やかな回復基調で推移しました。,1
一方、世界経済は全体として緩やかに回復しているものの、通商問題の動向や政策に関する不確実性等、景気の下振れリスクに留意する必要が続いています。,1
また、「バイオハザード7 レジデント イービル」（プレイステーション 4、Xbox One、パソコン用）など、利益率が高いリピートタイトルも根強い人気により続伸しました。,0
8 (注) 前連結会計年度のレンゴー㈱については、当該割合が100分の10未満のため記載を省略しました。,0
"区分当事業年度(自 平成29年４月１日至 平成30年３月31日)販売高(千円)前年同期比(％)ＨＡ事業13,756,821101.",0
"  当社グループの事業部門別売上高事業部門別平成29年５月期平成30年５月期増 減 構成比 構成比 増減率 百万円％百万円％百万円％ 情報・通信機器 7,851 14.",0
" （環境資源開発事業部門）環境資源開発事業部門の売上高は23,612百万円となり、前連結会計年度に比べ8.",0
しかしながら、「第２ 事業の状況 １ 経営方針、経営環境及び対処すべき課題等 (3)対処すべき課題」に記載のとおり、2021年２月期重点方針に取り組むとともに、十分な運転資金も確保できるものと考えており、継続企業の前提に関する不確実性は認められないものと判断しております。,1
"（純資産合計） 当連結会計年度末の純資産合計は、前連結会計年度末に比べ667百万円増加し、24,853百万円となりました。",0
非支配株主に帰属する当期純利益 非支配株主に帰属する当期純利益は、㈱ファルテックにおける過年度の不適切な会計処理に係る修正等により、前期に比べて２億11百万円減少（△3.,0
 (1) 経営成績 当連結会計年度におけるわが国経済は、企業収益や雇用環境の改善を背景に、緩やかな景気基調が継続しているものの、海外の経済状況や経済の不確実性から先行きは不透明な状況が続いております。,1
一方、海外経済においては、米国発の通商問題の動向が世界経済に与える影響や海外経済の不確実性、金融資本市場の変動の影響等により依然として先行き不透明な状況が続いております 当社グループの主力事業である建設事業におきましては、東京オリンピック需要や社会資本の老朽化に伴う維持修繕工事が増加基調で推移するなど、底堅い動きが続いておりますが、受注は官公庁工事、民間工事ともに減少傾向にあり、受注競争の激化や技術者の不足に加え労務費・資材費の上昇傾向が続くなど、経営環境は引き続き厳しい状況で推移しました。,1
一方で、国内外の政治・経済動向の不確実性や地政学的リスクの拡大、金融資本市場の変動による影響等の懸念材料も多く、景気の先行きについては不透明な状況が続いております。,1
 ①経営成績の状況当連結会計年度におけるわが国経済は、個人消費や民間企業の設備投資などの国内需要も持ち直しており、景気は緩やかに回復しておりますが、通商問題の動向が世界経済に与える影響や、中国及びアジア新興国等の経済の先行き、政策に対する不確実性による影響、金融資本市場の変動の影響等に対し、先行きは不透明な状況にあります。,1
映画事業は「ＢＬＥＡＣＨ」の興行が伸び悩んだものの、「銀魂」「アウトレイジ最終章」等の興行が好調でした。,0
 ①生産・仕入実績 当連結会計年度における生産・仕入実績をセグメントごとに示すと、次のとおりであります。,0
しかしながら、中国を始めとする新興国の景気の先行きや政策に関する不確実性による影響等があり、先行きは依然不透明な状況が続いております。,1
更に、ロシア・ウクライナ情勢は資源価格の他に食糧価格に与える影響も大きく、今後、世界経済の不確実性が高まっていくことが予想されます。,1
白物家電のエアコンなど空調機器関連市場は好調でしたが、産業機器関連は、中国向け工作機械、半導体製造装置などのＦＡ関連ビジネスが後半減速し、前年比横ばいとなりました。,0
また、調剤薬局市場は、患者本位の医薬分業の実現に向けて、かかりつけ薬剤師・薬局としての役割・機能が求められるなか、平成30年４月に実施された調剤報酬及び薬価の改定に加え、令和元年10月に予定される消費税率の改定により、一層厳しい状況になることが予想されております。,0
）における我が国の経済は、企業の設備投資や個人消費等の内需を中心に、緩やかな景気の持ち直しが続いており、改善傾向となっております。,0
 (ｂ)エリア別売上高当連結会計年度におけるアミューズメント施設運営事業の販売実績をエリア別に示すと、次のとおりであります。,0
0自己資本比率：自己資本／総資産時価ベースの自己資本比率：株式時価総額／総資産債務償還年数：有利子負債／営業キャッシュ・フローインタレスト・カバレッジ・レシオ：営業キャッシュ・フロー／利払い１．株式時価総額は、期末株価終値×自己株式控除後の期末発行済株式数により算出しております。,0
２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当第３四半期連結会計期間の末日現在において当社グループ(当社、連結子会社及び持分法適用関連会社、以下同じ。,0
 上記の施策により、収益基盤を確保し経営の安定化を図り、当該状況が解消されると判断しておりますが、業績回復は経済環境等の影響を受け、計画通りに進捗しない可能性があること、また、予定している資金調達においては新株予約権の行使も含まれ、新株予約権の行使の有無は新株予約権者の判断に依存し、当社グループが予定している資金調達ができない可能性があることから、現時点では継続企業の前提に関する重要な不確実性が認められます。,1
"当社の事業の特性上、現段階では、将来の収入の不確実性が高いことから、医薬品事業に係る固定資産の帳簿価額の回収可能額をゼロとし、帳簿価額と備忘価額との差額5,817千円を減損損失として特別損失に計上しました。",1
一方、将来の予測される利益の改善や継続した利益の計上、ビジネス構造の変革といった他の要因によって、関連する質的要因や不確実性を考慮した上で、税金費用の戻し入れをともなう評価性引当金の取崩しが計上される可能性があります。,1
