text,label
・学校教育のオンライン化、デジタル化・企業研修のオンライン化、パーソナル化・リモートワーク、JOB型雇用の普及に伴う社員の専門性を磨く教育の普及・デジタル・トランスフォーメーション(DX)を担うデジタル人材やITと経営の両方に精通する人材ニーズの増加・不透明・不確実な状況下でリーダーシップと問題解決力を発揮する人材ニーズの増加・働き方や雇用形態の多様化に伴う社会人の学び直し、リカレント教育ニーズの増加  これらの変化は、1998年の創業以来、一貫してオンライン教育とグローバル人材育成に軸足を置き、１歳から企業経営者に至る全ての年齢層を対象に、新しい知識・スキルを学ぶプラットフォームを提供してきた当社にとって、非常に大きな成長機会となります。,1
⑥生産、受注及び販売の実績 当社は、全ての製品が一品一様の受注生産で事業部門別の組織とはならず、単一セグメントとなっています。,0
" （負債） 当事業年度末の負債合計は、807,820千円と前事業年度末に比べて206,495千円の減少となりました。",0
"また、第11期第1四半期連結会計期間に株式会社NaClメディカルの全株式を取得し連結子会社（完全子会社）としておりますが、同社の将来キャッシュ・フロー計画の新規事業性が高いことから、将来キャッシュ・フローに不確実性があると判断し、同連結会計期間中に同社に係るのれんの減損損失494,489千円を計上しております。",1
 経営成績等の概要(1）経営成績 当連結会計年度におけるわが国の経済は、企業収益や雇用・所得環境の改善を背景に緩やかな回復基調で推移した一方、通商問題の動向が世界経済に与える影響や中国経済の不確実性及び消費税率の引き上げに対する影響など、依然として不透明な状態が続いております。,1
 ①財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、緩やかな回復基調が続きましたが、海外経済の不確実性、金融資本市場の変動や自然災害による経済への影響懸念など依然として先行き不透明な状況が続いております。,1
３【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（1）経営成績等の状況の概要（業務運営）当行グループは、経営強化計画「プランフェニックスⅣ」に基づき、ビジネスモデルの中核である「ＴＯＷＡお客様応援活動」により、お客様の本業支援、経営改善・事業再生支援に全役職員が一丸となって取り組み、地域の皆さまへの円滑な資金供給に努めてまいりました。,0
この見積に関して当社は過去の実績等を勘案し、合理的に判断しておりますが、見積特有の不確実性があるため、実際の結果と異なる場合があります。,1
"この経営理念の下、「海外事業の拡大」、「国内事業の集中・進化」、「財務基盤の強化」をグループ経営戦略の基本方針に据え、2018年経営目標として連結営業利益1,000億円を掲げ取り組んでいます。",0
しかしながら、米国の経済政策運営の影響等や朝鮮半島における情勢不安などによる海外経済の不確実性や消費税の引き上げによる景気悪化懸念等、先行き不透明な状況となっております。,1
判定の結果、当事業年度において、債務保証損失引当金は計上しておりませんが、将来の事業計画は成長ビジネスを含むものであり、その事業計画の達成には不確実性が伴います。,1
" （営業利益） 営業利益につきましては、売上高及び売上総利益の増加により、6,561百万円となりました。",0
4．その他の固定負債は重要性がない、あるいは支払時期が不確実であるため、上表に金額を記載していません。,1
このように、不動産分譲事業におけるたな卸資産の正味売却価額の見積額は、当該事業を取り巻く環境の変化による不確実性を伴うものであり、上記の事象の変動によってたな卸資産の正味売却価額の見直しが必要となった場合には、翌連結会計年度の連結財務諸表に重要な影響を与える可能性があります。,1
また、海外経済につきましても、中国を始めとするアジア新興国の経済の先行き等、不確実性に留意が必要な状況が続いているものの、全体として緩やかな回復基調で推移しております。,1
ただし、通商問題を巡る緊張の増大が世界経済に与える影響に注意するとともに、中国経済の先行き、海外経済の動向と政策に関する不確実性、原油価格の上昇や金融資本市場の変動の影響に留意する必要があります。,1
"また、連盟事業における日本結婚相談所連盟の会員向けアプリ「IBJお見合いシステム（お見合い管理システム）」の機能と連盟本部事務局自身の機能の増強により、登録会員数が60,000人を突破するとともに、お見合い数が増加しました。",0
スーパーマーケット事業の増収は、前期から当期にかけて開設した店舗や2018年８月に子会社化した株式会社フタバヤ、2019年２月に子会社化した三幸株式会社の寄与などによるものであります。,0
ただし、年後半での景気回復に期待を持たせつつも、引続き感染力の強い新型コロナウイルス変異株の影響も大きく、世界経済は回復しつつもその速度は思うほど上がらず、不確実性に対する答えは未だ見いだせておりません。,1
"  ＜CDMO事業＞ （単位：百万円） 前第1四半期連結累計期間当第1四半期連結累計期間増減額（増減率％） 売上高5,0814,913△168（ △3.",0
"これは、前連結会計年度末と比較して、有価証券が2,399百万円減少した一方で、現金及び預金が1,844百万円増加、受取手形及び売掛金が2,406百万円増加、電子記録債権が216百万円増加、商品及び製品が273百万円増加したことが主要な要因であります。",0
3 (注) １．売上高は、株式会社ローソン及び株式会社ローソン山陰の運営する店舗の売上高を合計しております。,0
またエリア拡大として移動式展示場を１拠点（熊本市東区）新設し、営業を開始したほか、お客様の様々なライフスタイルに対応すべく、株式会社サザビーリーグとコラボレーションした新商品「Afternoon Tea HOUSE」の開発に着手しました。,0
"  なお当社は、当社の株主還元方針（2020年４月24日公表の2020年３月期決算短信に記載）に基づき、発行済株式総数の５％を超える自己株式（2,109,744株、22,095百万円）を2020年５月29日付で消却いたしました。",0
"営業外費用については、売上減少及び不確実な社会環境に対応するため新規借入及びコミットメントライン契約を締結したことにより支払利息及び支払手数料が増加したことにより、前事業年度に比べ14,628千円増加いたしました。",1
" （２）経営成績の状況の分析①業績の状況 売上収益は、㈱日立国際電気を持分法適用会社としたことによる減収があったものの、欧州向け鉄道システムが好調であった社会・産業システムセグメント、北米やアジア・大洋州を中心に売上が拡大した建設機械セグメント、システムインテグレーション事業が伸張した情報・通信システムセグメント、日立化成㈱及び日立金属㈱が企業買収を行った高機能材料セグメント等が増収となったことから、前年度に比べて1％増加し、9兆4,806億円となった。",0
 当社グループは、2016年度中期経営計画（変革中計）において連結経営目標（2019年度）を売上高270億円、営業利益40億円、営業利益率15％以上、自己資本利益率10％以上としております。,0
0倍― 倍  (注)１．自己資本比率:自己資本／総資産 キャッシュ・フロー対有利子負債比率:有利子負債／営業キャッシュ・フロー インタレスト・カバレッジ・レシオ: 営業キャッシュ・フロー／利払い ２．いずれも連結ベースの財務数値により算定しております。,0
1  （その他事業）建設業におきまして、東武建設㈱では、宇都宮市においてマンションの建設工事を、東武谷内田建設㈱では、嵐山町において公共施設の建設工事を、東武緑地㈱では、久喜市においてマンションの造園工事をそれぞれ完成させました。,0
当連結会計年度は、新型コロナウイルス感染症拡大の影響により、不確実性の高い経済環境が続きました。,1
"(純資産)当事業年度末における純資産は857,858千円となり、前事業年度末と比べて29,985千円増加いたしました。",0
また、鉄道利用者は、安全性、信頼性をベースに、所要時間・ネットワーク性・運賃・快適性を基準として選択を行うと考えております。,0
  (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当行グループの経営成績等の状況に関する分析・検討は次のとおりであります。,0
これは、前連結会計年度の為替差損48百万円に対し、当連結会計年度79百万円となったこと等によるものです。,0
" 前連結会計年度（百万円）当連結会計年度（百万円）前連結会計年度比（百万円）役務取引等利益15,81217,0081,196役務取引等収益25,38826,5691,181役務取引等費用9,5769,561△15 ハ．与信関係費用与信関係費用は、新型コロナウイルス感染症の感染拡大の影響を受けたお客さまに対する抜本的な事業再生の推進を目的として、今後過剰債務や資源・エネルギー価格の高騰等の影響を受ける可能性のあるお客さまに対して、地域経済への影響も考慮し、追加的な引当を行うとともに、新型コロナウイルス感染症拡大の長期化により不確実性が高まっている業種に対して、予防的な引当を行った結果、前連結会計年度比127億81百万円増加して221億82百万円となりました。",1
" (単位:百万円) 平成29年３月期実績平成30年３月期実績増減額増減率(％)売 上 高220,141241,83221,6919.",0
 しかしながら米中貿易問題の動向等に鑑み、全体として尚も不確実な状況は続くものと思われます。,1
"相手先前連結会計年度（自 2017年４月１日至 2018年３月31日）当連結会計年度（自 2018年４月１日至 2019年３月31日）金額（百万円）割合（％）金額（百万円）割合（％）ダイワボウ情報システム株式会社12,83717.",0
1996年４月より施行された保険業法において「標準責任準備金制度」が導入され、責任準備金の積立方式及び計算基礎率について金融庁が定めることになりました。,0
 （今後の取り組み方針） グローバル経済の不確実性が高まる中、環境の変化を機敏に捉え、お客さまの付加価値創造や企業価値向上を最大限サポートしてまいります。,1
  ⑥ 支払備金の積立方法保険契約に基づいて支払義務が発生したと認められる保険金等のうち、未だ支払っていない金額を見積もり、支払備金として積み立てております。,0
しかしながら、来期の業績改善施策の実行や親会社からのファイナンス支援を実行されることにより、当該事象及び状況は解消される見込みであることから、継続企業の前提に関する重要な不確実性は認められないと判断しております。,1
そのため、当社は、各事業セグメント及び各地域の需給バランスを十分認識し安全性の高い設備投資を実施すると共に災害に強い事業基盤を構築し、経営成績に重要な影響を与えるリスクを分散・低減し、適切に対応を行ってまいります。,0
また、当連結会計年度より前連結会計年度まで連結の範囲から除いておりました全ての子会社および関連会社を連結の範囲に含めることとしております。,0
 ①財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、企業収益の向上や雇用情勢の改善を背景に回復基調で推移したものの、米中貿易摩擦を背景とした不確実な政治情勢などの影響により、先行き不透明な状況が続きました。,1
建物維持管理事業のタカラビルメン株式会社は、前期に引き続き病院、斎場の運営支援業務が堅調に推移しました。,0
しかし、米国大統領が鉄鋼等に対して輸入制限を発動すると発表し、諸外国との貿易摩擦が警戒されたこと及び日本や米国の株価が急落したこと等から円高が進行し、期末時点では107円／ドル台となりました。,0
 ④ 経営成績に重要な影響を与える要因について詳細につきましては、「２ 事業等のリスク」をご参照ください。,0
   前連結会計年度末(億円)当連結会計年度末(億円)前連結会計年度末比(億円)破産更生債権及びこれらに準ずる債権 69799危険債権 397384△13要管理債権 67681小計 535532△2合計に占める割合(％) 1.,0
また、販売の状況については、「（２）経営成績の状況の分析」において各セグメントの業績に関連付けて示している。,0
 （1）財政状態及び経営成績の状況当第２四半期累計期間（2019年８月１日から2020年１月31日）におけるわが国経済は、雇用情勢や所得環境の改善を背景に、景気は緩やかな回復基調が続いているものの、米中貿易摩擦の長期化や英国のEU離脱問題、中東地域の地政学リスクによる影響など、世界経済の不確実性の高まりにより、先行きは依然として不透明な状況が続いております。,1
 また、新型コロナウイルスの感染拡大を受けて、今後、販売量が落ち込んだ場合、前連結会計年度と同様、生産調整のために工場を臨時休業することにより、売上高の減少等、当社グループの業績への影響が見込まれますが、資金繰りについては、将来の不確実性に備え、借入金を増額することで、十分な資金を確保する対策を講じております。,1
（２）会計上の見積り及び当該見積りに用いた仮定 当第３四半期連結累計期間において会計上の見積り及び当該見積りに用いた仮定について重要な変更はありません。,0
① 重要な会計方針及び見積り当社グループの連結財務諸表は、我が国において一般に公正妥当と認められている企業会計の基準に基づき作成されております。,0
 （１）財政状態及び経営成績の状況①経営成績の状況 当第2四半期連結累計期間におけるわが国経済は、新型コロナウイルス感染症拡大の影響により成長見通しの大幅な下方修正を余儀なくされており、秋口以降の感染再拡大と同感染症の終息時期の不確実性が経済活動を委縮させる傾向が続いていることから、経済の回復ペースは緩やかなものに留まる状況が続いております。,1
なお、当事業年度における各キャッシュ・フローの状況及び増減の要因は、「(1) 経営成績等の状況の概要 ②キャッシュ・フローの状況」に記載のとおりであります。,0
しかしながら、通商問題を巡る緊張等の海外経済の不確実性や、消費税率引上げ後の消費者マインドの動向に加え、新型コロナウイルス感染症の拡大が世界経済に大きな影響を与え、景気の先行きは不透明さを増していくことになりました。,1
このような状況の中、当社グループは創業360周年を迎える2026年を見据えた「ユアサビジョン３６０」実現の第２ステージとして、2020年４月から2023年３月までの３カ年を対象とする新中期経営計画「Ｇｒｏｗｉｎｇ Ｔｏｇｅｔｈｅｒ ２０２３」をスタートさせました。,0
 ａ 繰延税金資産当社グループは、繰延税金資産について定期的に回収可能性を検討し、当該資産の回収が不確実と考えられる部分に対して評価性引当額を計上しております。,1
 (6) 経営成績等の状況の概要に係る主要な項目における差異に関する情報 IFRSにより作成した連結財務諸表における主要な項目と日本基準により作成した場合の連結財務諸表におけるこれらに相当する項目との差異に関する事項は、以下のとおりです。,0
一方で、中国経済の減速による輸出の減少など、通商問題の動向や世界経済の不確実性が景気の下押し圧力となる可能性もあり、依然として先行き不透明な状況が続いております。,1
①財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、政府による経済・金融政策の効果もあり、企業収益や雇用・所得環境の改善・株式市場の活況等、引き続き緩やかな回復基調が続いておりますが、個人消費については根強い節約志向等、依然として弱さがみられ、米国政権の政策動向等を背景とした海外経済の不確実性や金融資本市場の変動の影響等、実体経済の先行きは依然として不透明な状況となっております。,1
ただし、通商問題の動向が世界経済に与える影響に一層注意するとともに、海外経済の動向と政策に関する不確実性、金融資本市場の変動の影響に留意する必要があります。,1
 ①財政状態及び経営成績の状況当連結会計年度における世界経済は、回復基調を維持しておりますが、米国の金融政策の動向ならびにアジア新興国等の経済先行きの不確実性により、依然として不透明な状況となっております。,1
 工業用ゴム事業 世界経済が不確実性を高めながら戻りつつある中、調達や生産活動は機会を逃さぬようサプライチェーンを強化してまいりました。,1
また、今般の新型コロナウイルス感染症に伴う事業環境の不確実性を鑑み、運転資金の確保および財政基盤の安定性向上のために機動的かつ安定的な資金調達手段を確保することを目的として、コミットメントライン90億円および当座貸越90億円、合計短期借入枠180億円の契約を延長することを決議しました。,1
これは、賞与引当金及び役員賞与引当金の減少や法人税等の支払による資金の減少並びに税金等調整前当期純損失を計上したこと等によるものであります。,0
① 信託財産の運用／受入状況(信託財産残高表) 資産科目前連結会計年度(平成29年３月31日)当連結会計年度(平成30年３月31日)金額(百万円)構成比(％)金額(百万円)構成比(％)有価証券14934.,0
国際経済では、米国景気の着実な回復や中国経済の改善が見られるものの、各国の政策動向、欧州および近隣諸国の政情不安などの不確実性には引き続き留意が必要な状況にあります。,1
" これらの結果、当連結会計年度末における総資産は、前連結会計年度末に比べ1,262,885千円増加し4,735,467千円となりました。",0
"当第３四半期連結累計期間は、年度内での撤退を予定しているアプリ広告領域の縮小により売上高は4,299,830千円(前年同期比17.",0
 当社グループに関係の深い住宅設備関連業界においては、温水洗浄便座や給湯器がベトナムでの新型コロナウイルス感染症によるロックダウンの影響や半導体不足の影響等により供給不足に陥るなど、不確実性の高い状況となっております。,1
しかしながら、世界各国における新型コロナウイルス感染症の度重なる拡大に伴う経済活動の足踏みに加え、地政学リスクや金融資本市場の変動等の影響による不確実性の高まりもあり、先行きの不透明感が払拭できない状況が続きました。,1
"(純資産の状況)当連結会計年度末の純資産合計は利益剰余金の増加などにより 21,690百万円(前連結会計年度末に比べ 2,113百万円の増加)となりました。",0
一方で、エネルギー価格や原材料コストの上昇によって、今後、物価上昇圧力は高まっていくものと予想され、また、ウクライナ情勢の影響を受けて国内経済の不確実性は高まっています。,1
 ３ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（業績等の概要）(１) 業績当連結会計年度におけるわが国経済は、中国など新興国の景気減速懸念に加え、米国の政策に関する不確実性等の懸念事項はありましたが、国内の企業収益や雇用情勢は改善がみられ、景気は緩やかな回復基調が続いております。,1
 (1) 経営成績当連結会計年度における日本経済は、雇用・所得環境の改善が継続し、緩やかな回復基調が続いているものの、米国通商政策による海外経済の減速や原材料高騰等の影響により、製造業を中心に業況や景気動向指数が悪化する等、不確実性が高まってきております。,1
親会社株主に帰属する当期純利益については、前連結会計年度に計上した事業撤退損や卸売子会社の株式を一部売却したことによる売却益等の影響が当連結会計年度にはなくなったことにより、１億41百万円（前期比71.,0
一方で、米国の保護主義的な通商政策による貿易摩擦の動向や、海外経済の不確実性、金融資本市場の変動が懸念されることから、先行きは不透明な状況となっております。,1
（財務活動によるキャッシュ・フロー）財務活動によるキャッシュ・フローは、631百万円の減少（前連結会計年度比97百万円の減少）となりました。,0
 ｃ．個人情報の管理当社グループは、人材紹介事業及びメンタルヘルスケア事業を行っているため、多数の求職者（職業紹介希望者、求人案件応募者等）及びメンタルヘルス契約企業の従業員等の個人情報を保有しております。,0
「LA-6000」はソフトウェアソリューションですが、お客様のニーズに合わせて①小型ファンレスPC、②産業用デスクトップPC、③産業用ラックマウントPC、④IAサーバーの形態でも提供されます。,0
"6％減 持分法による投資利益又は損失（△）△52125177－ セグメント利益又は損失（△）（税引前利益又は損失（△））1,7688,5816,813385.",0
(投資活動によるキャッシュ・フロー)投資活動の結果使用した資金は61百万円(前事業年度は14百万円の使用)となりました。,0
これは主に、現金及び預金の減少19億13百万円、受取手形及び売掛金の減少153億55百万円、電子記録債権の増加11億88百万円、たな卸資産の増加18億１百万円、前渡金の減少61億88百万円、その他流動資産の増加６億10百万円、投資有価証券の増加８億２百万円及び固定化営業債権の増加104億40百万円によるものであります。,0
 長期期待収益率の低下（上昇）は、期待運用収益を減少（増加）させ、かつ数理計算上の差異の償却額を増加（減少）させるため、期間純年金費用を増加（減少）させます。,0
営業利益に関しては、売上高が減少したこと及び生産量の減少に伴う生産効率の悪化等により製品売上原価率が上昇したことが要因となり減少しました。,0
 香取慎吾NIPPON初個展」など、話題作を上演しましたが、企画入れ替えによる公演数の減少や「髑髏城の七人」シリーズの反動減により減収となりました。,0
" 財政状態の状況（資産） 当連結会計年度末における流動資産は2,572,452千円であり、前連結会計年度末に比べ684,681千円減少いたしました。",0
 そして、中期ビジョンである「自ら需要をつくれる企業」に向けた実践、また、永続企業に必要となる「持続可能な収益モデル」の早期確立等に注力してまいりました。,0
今後は新型コロナウイルスワクチンの普及による経済活動の正常化に伴い、経済はより一層の回復に向かうものとみられますが、新型コロナウイルスの状況については不確実性が大きいほか、世界的な半導体不足、米中対立の長期化など、依然として先行きは不透明な状況が継続しております。,1
しかしながら、米中貿易摩擦の長期化や英国のEU離脱問題、中東地域の地政学リスクによる影響など、世界経済の不確実性の高まりに加えて、直近においては、新型コロナウイルス感染症が猛威を振るい、国内外の経済をさらに下振れさせるリスクがあり、先行きは依然として不透明な状況が続いております。,1
この主な要因は、その他有価証券評価差額金の減少１５億９千５百万円、為替換算調整勘定の減少４億７千８百万円、資本剰余金の減少２億３千万円、自己株式の増加３億３百万円、利益剰余金の増加２５億１百万円等によるものであります。,0
しかしながら、通商問題の動向や海外経済の不確実性、金融資本市場の変動の影響等により、先行きは依然として不透明な状況で推移しました。,1
5インチ製品は最終顧客であるデータセンターでの採用が進んだことで売上収益は対前連結会計年度で増収となりました。,0
しかしながら、「第２ 事業の状況 １ 経営方針、経営環境及び対処すべき課題等 (3)優先的に対処すべき事業上及び財務上の課題」に記載のとおり、2022年２月期重点方針に取り組むとともに、十分な運転資金も確保できるものと考えており、継続企業の前提に関する重要な不確実性は認められないものと判断しております。,1
実際の市場価格が、当社グループの見積りよりも悪化した場合には、評価損の追加計上が必要となる可能性があります。,0
"これは主に、受取手形及び営業未収入金が14,481百万円、現金及び預金が2,556百万円それぞれ増加したこと等によるものです。",0
 （3）優先的に対処すべき事業上及び財務上の課題 当第３四半期累計期間において、当社が優先的に対処すべき事業上及び財務上の課題について重要な変更はありません。,0
 ① 経営成績の状況当連結会計年度におけるわが国の経済は、雇用・所得環境や企業収益の改善、世界経済の成長等を背景として緩やかに回復しているものの、米国を中心とした通商政策の動向による今後の世界経済への影響が不確実であり、国内景気の先行きも不透明であります。,1
主な増減要因としましては、その他有価証券評価差額金が４億９百万円減少し、また、退職給付に係る調整累計額が２億14百万円減少しました。,0
しかしながら、欧米における経済政策の不確実性や中国経済の下振れリスク等海外経済は依然として不透明な状況が続いております。,1
⑥ 親会社株主に帰属する当期純利益 当連結会計年度における税金等調整前当期純利益は、25億９百万円（前年比37.,0
一方で、ウクライナ情勢による地政学リスクや原油高、米国の金利上昇、円安等、経済の不確実性は高く、先行きについて不透明な状況が続いております。,1
 (産業ＩＴソリューション)当セグメントは、流通業、製造業、サービス業や公共向けに、システムコンサルティング、システム開発及び運用サービス等のＩＴソリューションを提供しています。,0
厳しい収益状況が続いているＯＥＭ事業においては、ビジネスパートナーとの合弁会社化なども含め、現在、抜本的な見直し施策の検討および協議を進めており、早期の黒字化に全力で取り組んでまいります。,0
３【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の概要 当連結会計年度における当社グループ（当社、連結子会社及び持分法適用関連会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。,0
今後ワクチン及び治療薬の実用化による景気回復が期待されますが、米国や欧州などでいまだに感染拡大が続いていることに加え、世界的なコンテナ不足による輸送トラブルの懸念など不確実な要素はあるものの、総じて国内より回復の度合いは早く、今後もこの傾向が続くと想定しております。,1
３ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】 （業績等の概要）(1) 業績当連結会計年度（平成29年４月１日から平成30年３月31日まで）における世界経済は、先進国が主導的な形で正常化に向けて本格化してきたものの、引き続き海外経済の不確実性や地政学的リスクの高まりが懸念され、依然として先行き不透明な状況で推移いたしました。,1
負債では、流動負債が短期借入金等の増加により2億35百万円増加し、固定負債では長期借入金の減少等により 2億95百万円の減少となりました。,0
したがいまして、将来に関する事項には、不確実性を内在しており、あるいはリスクを含んでいるため、将来生じる実際の結果と大きく異なる可能性もありますので、ご留意ください。,1
 ① 財政状態及び経営成績の状況当事業年度におけるわが国経済は、雇用・所得環境の改善が続き消費者物価が緩やかに上昇するなか、各種政策の効果もあって、企業収益は高い水準で底堅く推移し緩やかな回復基調が続いた一方、中国経済の先行き、海外経済の動向と政策に関する不確実性、原油価格の上昇や金融資本市場の変動の影響、消費税増税の影響などから、依然として先行きは不透明な状況が続いております。,1
これは、主要客先における市場回収処置（リコール）による引当金が減少したこと、下請企業への手形支払を現金支払に変更したこと等により営業債務及びその他の債務が減少したこと、及び法人税の支払により未払法人所得税等が減少したことが主な要因です。,0
 ①財政状態及び経営成績の状況当事業年度におけるわが国経済は、企業収益や雇用・所得環境の改善を背景に、緩やかな回復基調で推移したものの、海外経済の不確実性の高まりなどにより、景気の先行きは不透明な状況が続いております。,1
当社業績や事業活動へは現時点では過大な影響はございませんが、経済環境、競争状態などの不確実な要因の影響を受け、業績に変動を与える事象が生じた場合には、財政状態及び経営成績に重要な影響を及ぼすと考えています。,1
4％) －   （中期経営計画の進捗状況）当社グループは、2021年４月を起点とする中期三ヵ年経営計画（2021年４月１日～2024年３月31日）を策定しておりましたが、新型コロナウイルス感染症の影響長期化や物流の混乱、ウクライナ情勢等による原油や穀物をはじめとするエネルギー、原材料価格の急激な高騰など事業を取り巻く環境の変化が激しく不確実性が増していることから、計画数値をあらためて検証の上、見直しを行い、新たに2022年４月を起点とした中期三ヵ年経営計画（2022年４月１日～2025年３月31日）を策定いたしました。,1
"ここから法人税等合計と非支配株主に帰属する当期純利益を差し引きした親会社株主に帰属する当期純利益は151,880百万円となり、前連結会計年度に比べて11,091百万円の増益（＋7.",0
当事業年度は、製鉄所構内や空港滑走路で使用する路面清掃車、解体時に建物外壁の塗膜をウォータージェットで除去する際に使用する定置型吸引機及び回収タンク等の特殊製品の売上を計上しております。,0
 ① 財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、企業収益や雇用・所得環境の改善が続くなど、緩やかな回復基調で推移したものの、米中貿易摩擦などによる海外経済の不確実性の高まりなど、先行きについては不透明な状況となりました。,1
 一方、海外経済の不確実性や米国発の通商政策による影響に留意する必要があることなど、先行きが不透明な状況 が続いております。,1
しかしながら、海外経済の不確実性や金融資本市場の変動影響等、先行き不透明な状況が続いております。,1
しかし、貸倒懸念債権と認識していない顧客の財政状態が悪化し、その支払能力が低下した場合、追加引当が必要となる可能性があります。,0
 ① 破産更生債権及びこれらに準ずる債権 破産更生債権及びこれらに準ずる債権とは、破産手続開始、更生手続開始、再生手続開始の申立て等の事由により経営破綻に陥っている債務者に対する債権及びこれらに準ずる債権をいう。,0
" 利益面におきましては、ＬＰガス及び石油類の仕入価格の変動に応じて適正利益の確保に努めたこと等により、売上総利益は6,761百万円（前年同期比2.",0
"(４) 生産、受注及び販売の実績①生産実績セグメントの名称当連結会計年度（自 平成30年１月１日至 平成30年12月31日）前年同期比（％）ＩＴコンサルティング＆サービス事業（千円）18,916,3107.",0
（非支配株主持分） 当連結会計年度末の残高は、18億９千万円となり、前連結会計年度末に比べて１億２千１百万円増加しております。,0
当連結会計年度末の負債は、退職給付に係る負債の減少や短期借入金の増加などにより、前連結会計年度末に比べて７億８千５百万円減少し、161億１千２百万円となりました。,0
1   当連結会計年度におけるわが国経済は、企業収益に足踏みの兆しが見られるものの依然として高水準であり、その波及効果の中で個人消費は堅調に推移するなど、緩やかな回復基調が続いています。,0
 ・ローリングフォーキャスト実施に向けた取り組み ウクライナ情勢等により原燃料価格が高騰し、グローバルにインフレーションが進行する等、経営環境の不確実性が急速に高まる中、業績の動向を素早く把握し、打ち手につなげていくことが益々重要になっています。,1
世界経済は米中通商問題などが世界経済に与える影響や不確実性、金融資本市場の変動など先行き不透明な状況であります。,1
しかしながら、企業の海外生産シフトの影響により国内市場は縮小傾向にあり、生き残りをかけ競合メーカー同士の激しい競争が続いております。,0
しかしながら、通商問題の動向や海外経済に関する不確実性が高まっており、景気動向には依然として不透明感が残る状況にあります。,1
 (2）経営成績当連結会計年度における経済環境は、米中貿易摩擦等を背景に先行きの不確実性が高まり、下期以降、中国経済の減速感が顕在化しました。,1
 （アミューズメント機器事業）逆風下のパチスロ機部門は、「バイオハザード リベレーションズ」が原価率の低減により一定の利益を確保することができたものの、近年の型式試験方法の変更が大きく響き、苦戦を余儀なくされました。,0
これらの前提条件が、将来の不確実な経済状況の変動等により見直しが必要となった場合、退職給付に係る資産、負債及び退職給付費用の金額に影響を与える可能性があります。,1
ただし、債権の評価には経営者が管理不能な不確実性が含まれており、予測不能な前提条件の変化等により債権の評価が変動する可能性があります。,1
"(ⅲ) 販売費及び一般管理費販売費及び一般管理費は、人件費が増加したことなどにより21,048百万円（前年同期比504百万円増加、2.",0
"相手先前連結会計年度（自 平成28年４月１日至 平成29年３月31日）当連結会計年度（自 平成29年４月１日至 平成30年３月31日）金額（千円）割合（％）金額（千円）割合（％）（株）サンゲツ6,133,33222.",0
 食品事業当連結会計年度におきましては、ドレッシング類では、「オレンジキャップ」と「焙煎香りごま」の販売量は前期を上回って推移し、平成29年３月に新商品を投入しましたが、「濃い味 和風しょうゆ＆生姜」及び「ノンオイル 和風しょうゆ＆レモン」の減少額を補うことができませんでした。,0
しかしながら、かかる仮定は不確実性が高いことから、この仮定に変化が生じた場合には、将来における財政状態、経営成績に影響を及ぼす可能性があります。,1
但し、中国を始めとするアジア新興国等の経済の先行き、政策に関する不確実性による影響、通商問題の動向、金融資本市場の変動の影響等について留意する必要があります。,1
 ② 経営成績の状況 当連結会計年度（以下、当期）におけるわが国経済は、雇用・所得環境の改善が続く中、企業収益の改善と設備投資の増加を背景に緩やかな回復基調が続いたものの、通商問題の動向や中国経済の先行き、海外経済の不確実性の高まりや金融資本市場の変動の影響など、先行きが不透明な状態が継続しました。,1
 当社グループの主要な市場である自動車分野におきましては、米国では、新型コロナウイルス感染症の影響で落ち込んだ前年度の反動から、自動車生産台数が前年度を上回る状況で推移いたしました。,0
" ③販売費及び一般管理費当連結会計年度の販売費及び一般管理費は、人件費や広告費等の増加により、1,490,603千円となりました。",0
 現状の見通しとして、国内外経済に影響を与える不確定要素が多いなか、新型コロナウイルス感染症の世界的拡大により、顧客の投資決定が先送りされる等が懸念され、足下では先行き不透明な状況となっております。,1
①財政状態及び経営成績の状況当連結会計年度（平成29年６月21日から平成30年６月20日まで）におけるわが国経済は、企業収益の改善が進み、雇用・所得環境は緩やかな回復基調にあるものの、消費者の節約志向は根強く、また海外経済の不確実性もあり、依然として先行き不透明な状況で推移いたしました。,1
 ① 財政状態及び経営成績の状況当事業年度のわが国経済は、通商問題の動向による海外経済の不確実性や相次いだ自然災害の影響により不透明な状況であったものの、堅調な企業業績や個人消費の改善などにより、景気は緩やかに拡大した。,1
その他事業賃貸事業及び工事資材事業ともほぼ横這いで推移し、その他事業全体で、売上高は587百万円、前年同期と比べ2百万円（0.,0
 純資産におきましては、親会社株主に帰属する当期純利益９億６千８百万円等により、前連結会計年度末に比べて８億８百万円増加し、120億３千７百万円となり、自己資本比率は63.,0
